meeting,speaker,word_pos,pause_ms,seg_len,seg_len_prev,prev_end
TS3010c,TS3010c.A,2008,4899.999999999977,2,3,969.16
TS3010c,TS3010c.A,2010,1450.0000000000455,5,2,974.9
TS3010c,TS3010c.A,2035,1950.0000000000455,8,14,1005.17
TS3010c,TS3010c.A,2043,2909.999999999968,17,8,1012.9
TS3010c,TS3010c.A,2060,2189.999999999941,4,17,1021.61
TS3010c,TS3010c.A,2619,1230.0000000000182,3,2,1246.56
TS3010c,TS3010c.A,2661,1110.0000000001273,5,12,1262.35
TS3010c,TS3010c.A,2676,1650.000000000091,13,6,1273.01
TS3010c,TS3010c.A,2690,1670.0000000000728,2,13,1281.85
TS3010c,TS3010c.A,2692,2370.0000000001182,2,2,1284.03
TS3010c,TS3010c.A,2713,1480.0000000000182,22,10,1294.3
TS3010c,TS3010c.A,2790,1130.0000000001091,3,3,1397.32
TS3010c,TS3010c.A,2796,2980.000000000018,4,2,1405.0
TS3010c,TS3010c.A,2800,1840.0000000001455,2,4,1409.54
TS3010c,TS3010c.A,2802,3390.0000000001,1,2,1411.83
TS3010c,TS3010c.A,2803,3029.9999999999727,10,1,1415.45
TS3010c,TS3010c.A,2902,3150.000000000091,3,2,1494.36
TS3010c,TS3010c.A,2905,2039.9999999999636,13,3,1498.24
TS3010c,TS3010c.A,2995,3029.9999999999727,4,4,1543.65
TS3010c,TS3010c.A,3033,1140.0000000001,16,9,1565.58
TS3010c,TS3010c.A,3080,1470.0000000000273,14,5,1581.24
TS3010c,TS3010c.A,3131,1360.0000000001273,3,7,1603.54
TS3010c,TS3010c.A,3134,4740.000000000009,2,3,1609.36
TS3010c,TS3010c.A,3163,1160.0000000000819,6,1,1635.28
TS3010c,TS3010c.A,3188,1200.0000000000455,3,12,1649.19
TS3010c,TS3010c.A,3212,2479.999999999791,2,4,1659.64
TS3010c,TS3010c.A,3214,2009.999999999991,3,2,1662.54
TS3010c,TS3010c.A,3252,1799.9999999999545,17,1,1679.07
TS3010c,TS3010c.A,3269,1150.000000000091,5,17,1687.57
TS3010c,TS3010c.A,3362,3540.000000000191,4,7,1761.86
TS3010c,TS3010c.A,3366,1529.9999999999727,5,4,1767.08
TS3010c,TS3010c.A,3521,2000.0,1,7,1831.52
TS3010c,TS3010c.A,3522,2049.9999999999545,6,1,1834.2
TS3010c,TS3010c.A,3528,1360.0000000001273,5,6,1838.87
TS3010c,TS3010c.A,3533,2269.999999999982,2,5,1840.98
TS3010c,TS3010c.A,3562,2009.999999999991,4,8,1852.85
TS3010c,TS3010c.A,3570,1730.0000000000182,5,4,1858.04
TS3010c,TS3010c.A,3605,1000.0,14,22,1868.82
TS3010c,TS3010c.A,3852,2170.0000000000728,24,4,1968.59
TS3010c,TS3010c.A,3915,1169.9999999998454,1,4,2004.42
TS3010c,TS3010c.A,3916,2560.000000000173,8,1,2006.12
TS3010c,TS3010c.A,3947,1750.0,6,8,2029.84
TS3010c,TS3010c.B,68,2340.0000000000036,18,11,121.7
TS3010c,TS3010c.B,86,1289.999999999992,13,18,131.55
TS3010c,TS3010c.B,99,2170.000000000016,54,13,137.23
TS3010c,TS3010c.B,153,669.9999999999875,33,54,156.71
TS3010c,TS3010c.B,186,1409.9999999999966,28,33,169.47
TS3010c,TS3010c.B,242,2129.9999999999955,4,20,195.81
TS3010c,TS3010c.B,246,2159.9999999999964,9,4,199.09
TS3010c,TS3010c.B,255,1110.0000000000136,5,9,204.14
TS3010c,TS3010c.B,260,1750.0,8,5,209.42
TS3010c,TS3010c.B,268,1590.0000000000034,65,8,213.17
TS3010c,TS3010c.B,335,1769.9999999999818,3,1,237.9
TS3010c,TS3010c.B,402,1670.000000000016,7,5,269.39
TS3010c,TS3010c.B,427,1759.999999999991,9,5,278.02
TS3010c,TS3010c.B,442,2560.0000000000023,8,1,284.52
TS3010c,TS3010c.B,527,460.0000000000364,34,60,318.4
TS3010c,TS3010c.B,594,3359.999999999957,20,22,341.79
TS3010c,TS3010c.B,614,1200.0000000000455,1,20,353.02
TS3010c,TS3010c.B,3806,1250.0,3,4,1951.19
TS3010c,TS3010c.C,632,2639.9999999999864,56,5,385.91
TS3010c,TS3010c.C,690,1680.0000000000068,36,56,406.9
TS3010c,TS3010c.C,726,1099.999999999966,47,36,424.29
TS3010c,TS3010c.C,773,3000.0,46,47,441.57
TS3010c,TS3010c.C,819,879.9999999999955,40,46,460.9
TS3010c,TS3010c.C,859,670.0000000000159,57,40,476.74
TS3010c,TS3010c.C,916,919.9999999999591,59,57,498.91
TS3010c,TS3010c.C,975,629.9999999999955,49,59,520.29
TS3010c,TS3010c.C,1024,620.0000000000045,24,49,535.7
TS3010c,TS3010c.C,1049,1060.0000000000591,61,24,542.26
TS3010c,TS3010c.C,1110,990.0000000000091,42,61,567.72
TS3010c,TS3010c.C,1152,1199.9999999999318,46,42,585.7
TS3010c,TS3010c.C,1198,1580.000000000041,7,46,607.02
TS3010c,TS3010c.C,1205,2270.0000000000955,24,7,611.17
TS3010c,TS3010c.C,1395,1100.0000000000227,6,12,681.77
TS3010c,TS3010c.C,1419,1529.9999999999727,6,1,693.21
TS3010c,TS3010c.C,1425,1080.000000000041,2,6,696.04
TS3010c,TS3010c.C,1650,2710.0000000000364,41,1,792.53
TS3010c,TS3010c.C,2066,1280.0000000002,9,2,1030.1
TS3010c,TS3010c.C,2201,2529.9999999999727,14,27,1091.31
TS3010c,TS3010c.C,2215,2279.9999999999727,16,14,1100.52
TS3010c,TS3010c.C,2271,1140.0000000001,9,15,1123.07
TS3010c,TS3010c.C,2518,1510.0000000002183,13,3,1197.37
TS3010c,TS3010c.C,2566,1720.0000000000273,9,1,1217.61
TS3010c,TS3010c.C,3295,2420.0000000000728,9,4,1721.73
TS3010c,TS3010c.D,50,1680.0000000000068,2,1,90.82
TS3010c,TS3010c.D,1719,4060.000000000059,1,2,841.04
TS3010c,TS3010c.D,1720,3799.9999999999545,30,1,845.6
TS3010c,TS3010c.D,1750,1340.0000000000318,39,30,861.68
TS3010c,TS3010c.D,1789,1670.0000000000728,50,39,876.67
TS3010c,TS3010c.D,1839,860.0000000000136,27,50,897.4
TS3010c,TS3010c.D,1866,2820.00000000005,28,27,907.15
TS3010c,TS3010c.D,1894,1309.9999999999454,6,28,921.49
TS3010c,TS3010c.D,1900,1889.9999999999864,53,6,923.78
TS3010c,TS3010c.D,1953,659.9999999999682,45,53,942.5
TS3010c,TS3010c.D,2969,1580.0000000001546,3,12,1529.85
TS3010d,TS3010d.A,16,2320.0000000000005,4,16,22.11
TS3010d,TS3010d.A,20,1560.0000000000023,14,4,25.81
TS3010d,TS3010d.A,244,1599.9999999999943,4,6,129.66
TS3010d,TS3010d.A,263,1130.0000000000239,3,3,140.67
TS3010d,TS3010d.A,302,1240.000000000009,17,22,165.78
TS3010d,TS3010d.A,350,2680.000000000007,9,3,182.59
TS3010d,TS3010d.A,715,1370.0000000000045,1,1,394.21
TS3010d,TS3010d.A,806,1199.9999999999886,11,4,444.8
TS3010d,TS3010d.A,821,1389.9999999999864,5,11,449.88
TS3010d,TS3010d.A,976,1959.9999999999227,5,11,526.58
TS3010d,TS3010d.A,981,1199.9999999999318,11,5,529.84
TS3010d,TS3010d.A,997,1409.9999999999682,17,11,536.63
TS3010d,TS3010d.A,1258,3330.000000000041,6,2,682.4
TS3010d,TS3010d.A,1397,1069.9999999999363,4,2,752.99
TS3010d,TS3010d.A,1489,2079.9999999999272,15,4,792.2
TS3010d,TS3010d.A,1734,3059.9999999999454,1,2,918.48
TS3010d,TS3010d.A,1813,2470.0000000000273,14,17,972.51
TS3010d,TS3010d.A,1844,1470.0000000000273,4,6,994.55
TS3010d,TS3010d.A,1882,3039.9999999999636,12,1,1018.77
TS3010d,TS3010d.A,1900,2629.9999999998818,2,4,1034.98
TS3010d,TS3010d.A,1909,1809.9999999999454,13,2,1042.81
TS3010d,TS3010d.A,1922,1660.0000000000819,6,13,1053.75
TS3010d,TS3010d.A,1975,2060.000000000173,1,9,1082.33
TS3010d,TS3010d.A,2030,1679.9999999998363,5,36,1114.88
TS3010d,TS3010d.A,2104,1430.0000000000637,12,5,1145.09
TS3010d,TS3010d.A,2116,4220.000000000027,4,12,1150.43
TS3010d,TS3010d.A,2150,2179.9999999998363,1,6,1181.64
TS3010d,TS3010d.A,2159,2490.000000000009,1,8,1193.52
TS3010d,TS3010d.A,2180,1819.9999999999363,2,1,1207.28
TS3010d,TS3010d.A,2182,2439.999999999827,3,2,1209.9
TS3010d,TS3010d.A,2196,3200.0000000000455,11,3,1220.06
TS3010d,TS3010d.A,2209,3170.0000000000728,12,11,1227.59
TS3010d,TS3010d.A,2222,4990.000000000009,1,12,1238.61
TS3010d,TS3010d.A,2246,1240.000000000009,2,2,1251.55
TS3010d,TS3010d.A,2283,4849.999999999909,5,4,1287.74
TS3010d,TS3010d.A,2288,1360.0000000001273,7,5,1293.83
TS3010d,TS3010d.A,2366,1769.9999999999818,5,4,1330.73
TS3010d,TS3010d.A,2506,1220.0000000000273,18,28,1395.76
TS3010d,TS3010d.A,2529,1189.9999999998272,4,18,1405.41
TS3010d,TS3010d.A,2533,2370.0000000001182,3,4,1407.35
TS3010d,TS3010d.A,2594,4700.0000000000455,14,2,1454.23
TS3010d,TS3010d.A,2613,1829.9999999999272,1,1,1505.65
TS3010d,TS3010d.A,2615,2930.0000000000637,1,1,1519.26
TS3010d,TS3010d.A,2634,2640.0000000001,3,8,1544.6
TS3010d,TS3010d.A,2654,1659.9999999998545,7,8,1590.45
TS3010d,TS3010d.A,2925,1330.0000000001546,22,1,1746.06
TS3010d,TS3010d.A,2960,2129.9999999998818,1,9,1764.67
TS3010d,TS3010d.B,48,1340.0000000000034,3,3,39.86
TS3010d,TS3010d.B,70,1240.000000000002,5,11,49.33
TS3010d,TS3010d.B,75,1429.9999999999998,1,5,51.94
TS3010d,TS3010d.B,76,1520.0000000000032,8,1,53.94
TS3010d,TS3010d.B,85,2039.999999999999,2,8,58.35
TS3010d,TS3010d.B,87,1380.0000000000025,29,2,61.05
TS3010d,TS3010d.B,156,2089.999999999989,5,16,85.87
TS3010d,TS3010d.B,194,1400.0000000000057,4,25,107.57
TS3010d,TS3010d.B,215,1939.9999999999977,2,5,117.72
TS3010d,TS3010d.B,859,1500.0,1,1,462.75
TS3010d,TS3010d.B,2586,2309.9999999999454,2,4,1430.25
TS3010d,TS3010d.B,2762,1639.9999999998727,3,19,1666.96
TS3010d,TS3010d.B,2765,2609.9999999999,12,3,1669.44
TS3010d,TS3010d.C,643,1270.0000000000387,24,9,369.14
TS3010d,TS3010d.C,667,2000.0,6,24,380.06
TS3010d,TS3010d.C,946,1519.9999999999818,16,11,510.76
TS3010d,TS3010d.C,1633,1149.9999999999773,28,29,854.97
TS3010d,TS3010d.C,2131,2409.9999999998545,7,10,1166.18
TS3010d,TS3010d.C,2306,1870.0000000001182,4,6,1304.8
TS3010d,TS3010d.C,2389,1639.9999999998727,2,18,1342.22
TS3010d,TS3010d.C,2563,1389.9999999998727,14,26,1420.64
TS3010d,TS3010d.C,2623,1529.9999999999727,3,4,1537.96
TS3010d,TS3010d.C,2670,1640.0000000001,1,3,1606.24
TS3010d,TS3010d.C,2671,2440.0000000000546,19,1,1609.3
TS3010d,TS3010d.C,2690,3180.0000000000637,20,19,1623.03
TS3010d,TS3010d.C,2710,1539.9999999999636,11,20,1634.4
TS3010d,TS3010d.C,2721,2559.9999999999454,13,11,1639.43
TS3010d,TS3010d.C,2734,1710.0000000000364,5,13,1649.62
TS3010d,TS3010d.C,2739,2520.000000000209,1,5,1654.37
TS3010d,TS3010d.D,389,4560.000000000002,2,22,212.87
TS3010d,TS3010d.D,391,1389.9999999999864,30,2,220.28
TS3010d,TS3010d.D,421,1710.000000000008,60,30,237.32
TS3010d,TS3010d.D,503,4360.000000000014,19,9,294.93
TS3010d,TS3010d.D,522,1789.9999999999636,5,19,306.67
TS3010d,TS3010d.D,527,4889.999999999986,1,5,309.55
TS3010d,TS3010d.D,561,1240.000000000009,12,18,329.39
TS3010d,TS3010d.D,573,1340.0000000000318,11,12,333.26
TS3010d,TS3010d.D,584,1359.9999999999568,9,11,336.98
TS3010d,TS3010d.D,618,1450.0000000000455,16,21,354.65
TS3010d,TS3010d.D,732,1419.999999999959,14,6,411.1
TS3010d,TS3010d.D,896,1500.0,10,7,483.67
TS3010d,TS3010d.D,1050,3000.0,30,2,567.03
TS3010d,TS3010d.D,1119,4040.0000000000773,10,11,608.29
TS3010d,TS3010d.D,1129,1450.0000000000455,35,10,618.42
TS3010d,TS3010d.D,1164,1139.9999999999864,9,35,632.39
TS3010d,TS3010d.D,1173,2070.00000000005,43,9,637.31
TS3010d,TS3010d.D,1216,850.0000000000227,27,43,654.92
TS3010d,TS3010d.D,1250,4139.999999999986,6,1,671.75
TS3010d,TS3010d.D,1433,2669.999999999959,6,32,767.89
TS3010d,TS3010d.D,1439,1639.9999999999864,8,6,772.77
TS3010d,TS3010d.D,1569,1330.000000000041,33,36,831.14
TS3010d,TS3010d.D,1728,3500.0,1,4,908.48
TS3010d,TS3010d.D,1774,2040.0000000000773,5,7,944.66
TS3010d,TS3010d.D,2081,1769.9999999999818,13,13,1133.83
TS3010d,TS3010d.D,2094,1429.9999999998363,5,13,1139.94
TS3010d,TS3010d.D,2647,1159.9999999998545,1,5,1583.15
TS3010d,TS3010d.D,2807,1529.9999999999727,37,28,1693.41
TS3010d,TS3010d.D,2869,1870.0000000001182,28,24,1718.26
TS3010d,TS3010d.D,2897,1759.999999999991,23,28,1730.23
TS3010d,TS3010d.D,2920,2440.0000000000546,4,23,1740.08
TS3011a,TS3011a.A,139,3510.000000000005,3,16,81.28
TS3011a,TS3011a.A,170,2450.0000000000027,1,21,102.77
TS3011a,TS3011a.A,368,1189.9999999999977,115,16,192.16
TS3011a,TS3011a.A,484,439.9999999999977,94,115,238.32
TS3011a,TS3011a.A,678,1490.000000000009,39,94,327.21
TS3011a,TS3011a.A,717,2200.0000000000455,7,39,346.46
TS3011a,TS3011a.A,724,1509.999999999991,36,7,351.02
TS3011a,TS3011a.A,761,1199.9999999999886,14,36,365.49
TS3011a,TS3011a.A,782,1370.0000000000045,74,7,384.49
TS3011a,TS3011a.A,856,1489.9999999999523,4,74,418.79
TS3011a,TS3011a.A,920,1350.0000000000227,3,25,442.83
TS3011a,TS3011a.A,923,1520.0000000000387,1,3,444.83
TS3011a,TS3011a.A,925,3089.999999999975,11,1,454.29
TS3011a,TS3011a.A,936,1439.9999999999977,12,11,460.52
TS3011a,TS3011a.A,948,3729.9999999999613,18,12,467.04
TS3011a,TS3011a.A,966,2189.9999999999977,86,18,476.68
TS3011a,TS3011a.A,1187,1889.9999999999864,66,1,682.92
TS3011a,TS3011a.A,1253,1200.0000000000455,82,66,714.77
TS3011a,TS3011a.A,1836,1520.0000000000955,8,14,974.55
TS3011a,TS3011a.A,1844,4819.999999999936,95,8,980.1
TS3011a,TS3011a.A,2751,2560.000000000173,1,1,1306.36
TS3011a,TS3011a.A,3068,1200.0000000000455,30,2,1428.56
TS3011a,TS3011a.A,3201,2039.9999999999636,40,12,1466.04
TS3011a,TS3011a.A,3241,1070.0000000001637,8,40,1483.81
TS3011a,TS3011a.B,6,3340.0,2,3,11.74
TS3011a,TS3011a.B,92,2039.999999999999,7,10,57.1
TS3011a,TS3011a.B,1664,909.9999999999682,4,28,914.34
TS3011a,TS3011a.B,1971,1359.9999999999,6,31,1044.24
TS3011a,TS3011a.B,2119,1920.0000000000728,43,1,1089.6
TS3011a,TS3011a.B,2473,1220.0000000000273,38,28,1201.87
TS3011a,TS3011a.B,2541,1390.0000000001,76,4,1224.24
TS3011a,TS3011a.B,2622,1640.0000000001,7,76,1257.27
TS3011a,TS3011a.B,2995,1289.9999999999636,9,8,1396.15
TS3011a,TS3011a.C,1373,1929.99999999995,66,1,788.37
TS3011a,TS3011a.C,1439,1629.9999999999955,40,66,820.23
TS3011a,TS3011a.C,1609,1799.9999999999545,20,43,895.95
TS3011a,TS3011a.C,2794,1410.0000000000819,22,33,1332.77
TS3011a,TS3011a.C,2816,1309.9999999999454,7,22,1341.93
TS3011a,TS3011a.D,2744,1320.0000000001637,6,21,1302.81
TS3011b,TS3011b.A,23,3869.9999999999973,3,5,33.99
TS3011b,TS3011b.A,104,1250.0,61,9,67.62
TS3011b,TS3011b.A,295,1609.9999999999852,5,35,137.27
TS3011b,TS3011b.A,300,1189.9999999999977,2,5,140.33
TS3011b,TS3011b.A,302,1030.0000000000011,62,2,142.79
TS3011b,TS3011b.A,364,1140.0000000000148,95,62,169.85
TS3011b,TS3011b.A,462,1300.0000000000114,32,95,208.03
TS3011b,TS3011b.A,498,2569.999999999993,4,3,222.97
TS3011b,TS3011b.A,502,1379.9999999999955,1,4,227.12
TS3011b,TS3011b.A,503,2889.9999999999864,1,1,229.18
TS3011b,TS3011b.A,504,1810.0000000000023,18,1,232.32
TS3011b,TS3011b.A,776,1409.9999999999682,6,1,368.24
TS3011b,TS3011b.A,1621,1129.9999999999955,2,1,686.86
TS3011b,TS3011b.A,1650,1430.0000000000637,6,20,698.93
TS3011b,TS3011b.A,4110,2009.999999999991,5,2,1536.48
TS3011b,TS3011b.A,4115,3259.999999999991,2,5,1541.97
TS3011b,TS3011b.A,4117,1529.9999999999727,4,2,1546.69
TS3011b,TS3011b.A,4409,2189.999999999827,23,11,1624.64
TS3011b,TS3011b.A,4434,829.9999999999272,1,23,1634.42
TS3011b,TS3011b.A,4817,790.000000000191,6,11,1784.61
TS3011b,TS3011b.A,4937,1210.0000000000364,46,12,1818.67
TS3011b,TS3011b.A,5096,2059.9999999999454,2,19,1889.42
TS3011b,TS3011b.A,5110,3080.0000000001546,1,3,1896.12
TS3011b,TS3011b.A,5547,1259.999999999991,16,3,2040.45
TS3011b,TS3011b.A,5670,1529.9999999997453,1,97,2086.96
TS3011b,TS3011b.A,5671,1489.9999999997817,23,1,2088.8
TS3011b,TS3011b.A,5763,1579.9999999999272,12,38,2118.46
TS3011b,TS3011b.A,5882,2239.9999999997817,17,34,2159.94
TS3011b,TS3011b.B,532,2759.999999999991,5,1,246.22
TS3011b,TS3011b.B,537,4039.999999999992,5,5,250.19
TS3011b,TS3011b.B,542,3480.000000000018,1,5,256.15
TS3011b,TS3011b.B,549,1529.9999999999727,1,6,267.18
TS3011b,TS3011b.B,550,1990.000000000009,41,1,269.19
TS3011b,TS3011b.B,591,1100.0000000000227,3,41,285.5
TS3011b,TS3011b.B,594,1640.0000000000432,65,3,287.21
TS3011b,TS3011b.B,666,1519.9999999999818,81,4,319.81
TS3011b,TS3011b.B,748,1490.000000000009,27,81,355.71
TS3011b,TS3011b.B,1946,1379.9999999999955,11,8,821.82
TS3011b,TS3011b.B,3518,2240.000000000009,9,31,1299.48
TS3011b,TS3011b.B,3658,2759.999999999991,3,1,1354.35
TS3011b,TS3011b.B,3663,1549.9999999999545,2,2,1364.95
TS3011b,TS3011b.B,3673,880.0000000001091,13,5,1370.85
TS3011b,TS3011b.B,5389,1180.0000000000637,8,17,1994.87
TS3011b,TS3011b.B,5905,1010.0000000002183,1,2,2170.24
TS3011b,TS3011b.C,866,2100.0000000000227,6,1,420.32
TS3011b,TS3011b.C,872,2580.000000000041,71,6,423.89
TS3011b,TS3011b.C,946,1259.999999999991,6,71,455.18
TS3011b,TS3011b.C,956,1189.9999999999977,102,6,458.37
TS3011b,TS3011b.C,1058,1980.0000000000182,114,102,501.74
TS3011b,TS3011b.C,1185,2240.000000000009,44,114,546.08
TS3011b,TS3011b.C,1330,1250.0,69,89,602.19
TS3011b,TS3011b.C,3533,1730.0000000000182,6,5,1316.95
TS3011b,TS3011b.C,3614,1129.9999999998818,11,16,1337.42
TS3011b,TS3011b.C,4102,710.0000000000364,1,18,1529.83
TS3011b,TS3011b.C,4192,1690.0000000000546,4,21,1569.77
TS3011b,TS3011b.C,4547,1000.0,19,46,1674.81
TS3011b,TS3011b.C,4704,2330.0000000001546,8,35,1726.87
TS3011b,TS3011b.C,5133,1569.9999999999363,72,20,1907.73
TS3011b,TS3011b.C,5295,1130.0000000001091,59,87,1969.06
TS3011b,TS3011b.C,5440,1399.9999999998636,3,16,2009.17
TS3011b,TS3011b.D,1658,4269.999999999982,1,2,704.09
TS3011b,TS3011b.D,1659,4120.000000000005,12,1,708.62
TS3011b,TS3011b.D,1671,1409.9999999999682,15,12,716.1
TS3011b,TS3011b.D,1741,3699.999999999932,4,41,744.34
TS3011b,TS3011b.D,1746,1600.0000000000227,79,4,751.14
TS3011b,TS3011b.D,1826,1129.9999999999955,9,79,782.17
TS3011b,TS3011b.D,3134,1019.9999999999818,14,9,1176.52
TS3011b,TS3011b.D,5008,1189.9999999998272,4,25,1853.63
TS3011b,TS3011b.D,5012,1490.000000000009,34,4,1855.99
TS3011c,TS3011c.A,169,1609.9999999999852,39,47,150.99
TS3011c,TS3011c.A,209,2099.9999999999945,33,39,167.05
TS3011c,TS3011c.A,242,1729.9999999999898,3,33,181.27
TS3011c,TS3011c.A,2469,2980.000000000018,2,13,1070.96
TS3011c,TS3011c.A,2471,1089.9999999999181,6,2,1074.43
TS3011c,TS3011c.A,2630,1139.9999999998727,38,21,1121.16
TS3011c,TS3011c.A,3300,670.0000000000728,1,12,1351.72
TS3011c,TS3011c.A,4176,1630.0000000001091,41,38,1634.32
TS3011c,TS3011c.A,4219,1309.9999999999454,11,41,1649.53
TS3011c,TS3011c.A,4286,1559.9999999999454,7,19,1673.31
TS3011c,TS3011c.A,4600,3509.999999999991,8,14,1801.78
TS3011c,TS3011c.A,5087,2750.0,1,11,1977.47
TS3011c,TS3011c.A,5343,1579.9999999999272,8,13,2075.19
TS3011c,TS3011c.A,5354,1120.0000000003456,7,8,2079.24
TS3011c,TS3011c.A,5425,1079.9999999999272,5,9,2103.52
TS3011c,TS3011c.A,5493,1550.000000000182,4,32,2118.47
TS3011c,TS3011c.A,5565,1200.0000000002728,13,40,2152.64
TS3011c,TS3011c.A,5664,1389.9999999998727,9,12,2180.07
TS3011c,TS3011c.A,5915,1460.0000000000364,10,12,2274.43
TS3011c,TS3011c.B,1044,4930.000000000064,19,1,538.52
TS3011c,TS3011c.B,1063,2029.9999999999727,4,19,550.5
TS3011c,TS3011c.B,1067,1719.9999999999136,1,4,553.95
TS3011c,TS3011c.B,1185,1159.9999999999682,17,44,613.71
TS3011c,TS3011c.B,3577,1059.9999999999454,3,6,1439.89
TS3011c,TS3011c.B,3580,1180.0000000000637,7,3,1442.58
TS3011c,TS3011c.B,4315,2009.999999999991,2,2,1684.7
TS3011c,TS3011c.B,4898,1490.000000000009,2,15,1905.36
TS3011c,TS3011c.B,5186,1349.999999999909,3,7,2020.88
TS3011c,TS3011c.B,5238,3079.9999999999272,24,18,2041.9
TS3011c,TS3011c.B,5388,1510.0000000002183,27,16,2089.52
TS3011c,TS3011c.B,5954,1329.9999999999272,3,2,2292.37
TS3011c,TS3011c.C,616,1319.9999999999932,1,19,368.96
TS3011c,TS3011c.C,617,2439.9999999999977,11,1,370.52
TS3011c,TS3011c.C,1587,990.0000000000091,89,116,763.02
TS3011c,TS3011c.C,1679,1669.999999999959,130,89,792.35
TS3011c,TS3011c.C,2283,1429.99999999995,86,82,1000.33
TS3011c,TS3011c.C,2714,1159.9999999998545,19,25,1156.41
TS3011c,TS3011c.C,2951,1090.0000000001455,85,65,1230.58
TS3011c,TS3011c.C,4068,1030.0000000002,7,32,1598.61
TS3011c,TS3011c.C,4079,1410.0000000000819,9,7,1601.52
TS3011c,TS3011c.C,4321,1660.0000000000819,9,1,1691.08
TS3011c,TS3011c.C,4331,1129.9999999998818,11,9,1695.24
TS3011c,TS3011c.C,4624,1990.000000000009,5,4,1813.19
TS3011c,TS3011c.C,4726,2480.000000000018,8,16,1846.41
TS3011c,TS3011c.C,4734,1130.0000000001091,9,8,1850.85
TS3011c,TS3011c.C,5503,1050.000000000182,21,6,2124.39
TS3011c,TS3011c.C,5830,2500.0,9,6,2233.84
TS3011c,TS3011c.C,5851,2310.0000000004,1,7,2249.45
TS3011c,TS3011c.D,364,3320.00000000005,1,1,257.15
TS3011c,TS3011c.D,369,3949.9999999999886,2,2,265.38
TS3011c,TS3011c.D,376,1100.0000000000227,39,3,275.65
TS3011c,TS3011c.D,415,2359.999999999957,13,39,293.1
TS3011c,TS3011c.D,428,1060.0000000000023,6,13,300.69
TS3011c,TS3011c.D,434,2129.9999999999955,22,6,303.89
TS3011c,TS3011c.D,456,1149.9999999999773,3,22,313.22
TS3011c,TS3011c.D,578,1469.9999999999704,2,1,358.18
TS3011c,TS3011c.D,659,1850.0000000000227,10,16,391.21
TS3011c,TS3011c.D,719,1240.000000000009,1,18,413.42
TS3011c,TS3011c.D,742,1839.999999999975,7,21,424.42
TS3011c,TS3011c.D,749,1399.9999999999773,13,7,428.54
TS3011c,TS3011c.D,767,1259.999999999991,10,4,440.47
TS3011d,TS3011d.A,275,1710.0000000000364,6,8,329.784
TS3011d,TS3011d.A,575,1979.9999999999613,2,8,474.694
TS3011d,TS3011d.A,698,1360.0000000000136,12,46,528.674
TS3011d,TS3011d.A,710,1190.0000000000546,39,12,534.794
TS3011d,TS3011d.A,751,2659.999999999968,3,39,556.254
TS3011d,TS3011d.A,754,1789.9999999999636,3,3,559.634
TS3011d,TS3011d.A,757,1439.9999999999409,6,3,564.344
TS3011d,TS3011d.A,763,1759.999999999991,23,6,567.314
TS3011d,TS3011d.A,787,1199.9999999999318,4,23,578.994
TS3011d,TS3011d.A,861,2330.000000000041,8,15,611.554
TS3011d,TS3011d.A,904,3939.999999999941,3,15,628.014
TS3011d,TS3011d.A,1101,2840.000000000032,13,16,710.754
TS3011d,TS3011d.A,1117,1559.9999999999454,1,13,721.894
TS3011d,TS3011d.A,1118,3359.9999999999,6,1,724.214
TS3011d,TS3011d.A,1129,1629.9999999999955,24,5,737.904
TS3011d,TS3011d.A,1154,1439.9999999999409,20,24,750.724
TS3011d,TS3011d.A,1174,1080.000000000041,2,20,761.324
TS3011d,TS3011d.A,1186,1429.99999999995,3,1,767.154
TS3011d,TS3011d.A,1350,2680.0000000000637,8,13,842.794
TS3011d,TS3011d.A,1659,590.0000000000318,3,3,954.264
TS3011d,TS3011d.A,2158,1370.0000000001182,2,22,1145.494
TS3011d,TS3011d.A,2531,1250.0,10,13,1249.234
TS3011d,TS3011d.A,2795,1210.0000000000364,22,67,1346.854
TS3011d,TS3011d.A,2817,1600.0000000001364,35,22,1355.774
TS3011d,TS3011d.A,3016,2660.000000000082,20,6,1425.394
TS3011d,TS3011d.A,3037,1429.9999999998363,30,20,1435.804
TS3011d,TS3011d.A,3365,2150.000000000091,1,8,1559.194
TS3011d,TS3011d.A,3366,4400.000000000091,6,1,1561.924
TS3011d,TS3011d.A,3372,1319.9999999999363,5,6,1569.184
TS3011d,TS3011d.A,3377,3049.9999999999545,1,5,1572.594
TS3011d,TS3011d.A,3565,1250.0,5,2,1655.844
TS3011d,TS3011d.A,3643,1500.0,22,3,1702.154
TS3011d,TS3011d.A,4056,1839.9999999999181,3,2,1837.414
TS3011d,TS3011d.A,4059,3450.0000000000455,11,3,1841.954
TS3011d,TS3011d.A,4210,1470.0000000000273,13,6,1888.694
TS3011d,TS3011d.A,4386,1279.9999999999727,4,3,1966.184
TS3011d,TS3011d.A,4424,1750.0,3,7,1992.264
TS3011d,TS3011d.A,4427,1079.9999999999272,4,3,1994.784
TS3011d,TS3011d.A,4456,480.0000000000182,5,6,2006.114
TS3011d,TS3011d.A,4469,1549.9999999999545,3,4,2014.624
TS3011d,TS3011d.A,4472,1790.000000000191,5,3,2017.264
TS3011d,TS3011d.B,1598,1039.9999999999636,5,10,927.904
TS3011d,TS3011d.B,1675,1929.99999999995,12,13,961.614
